date,sp_r,dj_r,new_cases,new_deaths,people_vaccinated_per_hundred,funds_er,walcl,lr_treasury_r,headline_nsr,abstract_nsr,lead_parag_nsr,body_nsr,tweet_nsr,gold_pr,usd_eur,tw_topic_1,tw_topic_2,tw_topic_3,tw_topic_4,tw_topic_5,nyt_topic_1,nyt_topic_2,nyt_topic_3,nyt_topic_4,nyt_topic_5,nyt_topic_6,nyt_topic_7,nyt_topic_8,nyt_topic_9,nyt_topic_10
2020-07-24,-0.006190390832163994,-0.007402997374684069,75147.0,1094.0,0.0,0.09,6964755.0,-0.41,0.2758620689655172,0.2413793103448276,0.3103448275862068,0.9310344827586208,0.1742160278745644,1897.5,0.858,0.9497199,0.012655661,0.012535604,0.012551154,0.012537619,0.00776064,0.37921843,0.01995756,0.016179604,0.160748,0.046919532,4.4426295e-05,0.0744168,0.09426644,0.20048854
2020-07-27,0.007395129414764679,0.008520747554806475,59724.0,1100.0,0.0,0.09,6964755.0,-0.4,0.2799999999999999,0.1999999999999999,0.52,0.96,0.177304964539007,1955.4,0.8509,0.8649002,0.034486964,0.03344942,0.03369699,0.03346643,0.037420347,0.41602474,0.06837757,0.00012260299,0.476404,0.00012260856,0.0001225868,0.0011602908,0.00012260226,0.00012260657
2020-07-28,-0.006473401020556151,-0.0071488325187739205,64830.0,1222.0,0.0,0.09,6964755.0,-0.43,-0.0416666666666666,0.4166666666666667,0.3333333333333333,0.9583333333333334,0.2020905923344947,1963.9,0.8536,0.9196319,0.020107891,0.02006805,0.02012999,0.02006217,0.00023140984,0.0100740995,0.38390172,0.00023140215,0.1432687,0.022465082,0.00023135048,0.38493568,0.054429192,0.00023138561
2020-07-29,0.01242838145188352,0.01380495644454829,64128.0,1440.0,0.0,0.09,6949032.0,-0.44,0.0434782608695652,0.3043478260869565,0.5652173913043479,0.826086956521739,0.2296819787985866,1976.7,0.8481,0.8672334,0.01341112,0.013387268,0.09259709,0.0133711705,0.2650271,0.13316445,0.12570256,0.00016578267,0.1629056,0.00016578069,0.00016574735,0.061798874,0.00016576164,0.25073832
2020-07-30,-0.0037502608610255994,-0.0034615248149111183,69244.0,1289.0,0.0,0.09,6949032.0,-0.46,-0.0833333333333333,0.125,0.7083333333333334,0.875,0.1786941580756013,1966.8,0.8441,0.7250839,0.018505396,0.018248651,0.21991333,0.018248698,0.26543784,0.458863,0.13079299,0.00014446312,0.112093,0.0206333,0.0001444431,0.011602058,0.00014447738,0.00014447227
2020-07-31,0.007670459796316975,0.005488520573654542,64576.0,1183.0,0.0,0.09,6949032.0,-0.49,0.0833333333333333,0.4166666666666667,0.375,1.0,0.1859649122807017,1985.9,0.8489,0.96497655,0.008834016,0.008728481,0.008732065,0.008728905,0.071301915,0.61046296,0.088239975,0.0029097183,0.037028622,0.014601965,4.77199e-05,0.16213475,0.0068181907,0.0064541735
2020-08-03,0.007181026681992784,0.008561148488467509,41686.0,559.0,0.0,0.1,6949032.0,-0.49,-0.0952380952380952,0.4761904761904762,0.6190476190476191,0.9047619047619048,0.2421052631578947,1986.3,0.8501,0.898113,0.011395022,0.011158975,0.06817402,0.011159005,0.02641747,0.061844956,0.065378495,0.019835077,0.011707682,0.0070303185,0.000120325094,0.072683044,0.00012035413,0.7348623
2020-08-04,0.003611960140957531,0.0037335137607118554,61658.0,1255.0,0.0,0.1,6949032.0,-0.51,0.2631578947368421,0.1052631578947368,0.0526315789473684,0.9473684210526316,0.1678321678321678,2021.0,0.8473,0.71757674,0.2217579,0.020192401,0.020237887,0.020235108,0.00027722586,0.9422531,0.0002772389,0.033581648,0.022224685,0.00027726928,0.00027714836,0.00027723855,0.0002772162,0.00027723506
2020-08-05,0.006429740118735392,0.007496167877639981,54349.0,1408.0,0.0,0.1,6945237.0,-0.51,0.1052631578947368,0.4736842105263157,0.2105263157894736,0.7894736842105263,0.166077738515901,2049.3,0.8429,0.51234335,0.12317703,0.018249553,0.32798043,0.018249594,0.02061579,0.718075,0.017064316,0.007389971,0.12850472,8.6492684e-05,8.647803e-05,0.095013395,0.0098774815,0.0032863554
2020-08-06,0.006427727877828057,0.005018617166042163,60180.0,1181.0,0.0,0.1,6945237.0,-0.52,0.25,0.25,0.35,0.8,0.1573426573426573,2069.4,0.8419,0.82904315,0.011950513,0.011794601,0.1354191,0.011792638,0.29114294,0.30040562,0.09999096,0.00024126674,0.08631881,0.00024123813,0.00024120505,0.1671159,0.054060854,0.0002412539
2020-08-07,0.0006329945419150908,0.0010562673129180717,60587.0,1291.0,0.0,0.1,6945237.0,-0.48,0.0,0.391304347826087,0.4347826086956522,0.9565217391304348,0.2145328719723183,2028.0,0.8485,0.3918842,0.10330675,0.4601937,0.022451745,0.02216361,0.00023810491,0.2074773,0.00023810899,0.5187177,0.00023811057,0.0002381297,0.00023806185,0.09049541,0.18188092,0.00023813247
2020-08-10,0.0027422358024395454,0.0024363852243517144,51617.0,517.0,0.0,0.1,6945237.0,-0.47,0.0714285714285714,-0.0357142857142857,0.3928571428571428,0.9642857142857144,0.2411347517730496,2039.7,0.8519,0.9707565,0.007379473,0.0072307955,0.0073025827,0.0073306877,0.23213133,0.38404763,0.13694231,0.00020036827,0.12635528,0.00020035368,0.0002003377,0.1195216,0.0002004054,0.00020036878
2020-08-11,-0.007969123366671849,-0.007861154037017568,56956.0,1097.0,0.0,0.1,6945237.0,-0.43,0.1052631578947368,0.4210526315789474,0.5789473684210527,0.894736842105263,0.3354297693920335,1946.3,0.8517,0.050637487,0.5434931,0.3003798,0.052718885,0.05277073,0.00018612877,0.30983254,0.00018615217,0.050069466,0.077878945,0.12266365,0.00018609874,0.43862468,0.00018614357,0.00018613467
2020-08-12,0.013996502374245911,0.013502137000319053,55245.0,1515.0,0.0,0.1,6957277.0,-0.41,-0.0909090909090908,0.0,0.1818181818181818,0.9090909090909092,0.2366412213740458,1949.0,0.8486,0.81525296,0.008958591,0.008757191,0.008760236,0.15827101,0.00012838261,0.37154013,0.00012838554,0.00012839171,0.00012838385,0.43121713,0.00012835412,0.06264739,0.13382508,0.0001283749
2020-08-13,-0.0020471252976762976,-0.001296887788452276,51657.0,1038.0,0.0,0.1,6957277.0,-0.37,-0.0588235294117646,0.2941176470588235,0.5294117647058824,1.0,0.0871080139372822,1970.4,0.8465,0.33678776,0.02285323,0.12750578,0.49006185,0.022791408,9.375426e-05,0.24810643,0.04048435,0.080807865,0.013248638,0.5190087,9.373762e-05,0.08458438,0.013478337,9.37566e-05
2020-08-14,-0.00017193183199293516,-0.000399739355995554,70125.0,1309.0,0.0,0.1,6957277.0,-0.33,0.0869565217391304,0.0434782608695652,0.3913043478260869,0.8695652173913043,0.167235494880546,1949.8,0.8443,0.524392,0.013442506,0.013344117,0.4354643,0.013357057,0.062949166,0.6708681,0.12434476,0.0035655573,0.009241134,0.02065712,4.5294957e-05,0.10823833,4.5305034e-05,4.5305376e-05
2020-08-17,0.0027098744385311746,0.004049560764772477,37849.0,469.0,0.0,0.1,6957277.0,-0.35,-0.0714285714285714,0.4285714285714285,0.2857142857142857,1.0,0.1578947368421052,1998.7,0.8424,0.7570065,0.012578692,0.012520102,0.20537455,0.012520116,0.00023961872,0.042458165,0.45353875,0.00023961412,0.4540696,0.008710617,0.00023960986,0.00023963273,0.00023961715,0.040024754
2020-08-18,0.0023033775972135986,0.0013051402960690501,44902.0,1225.0,0.0,0.1,6957277.0,-0.42,0.0,0.1,0.3,1.0,0.2352941176470588,2013.1,0.8382,0.7443512,0.17131144,0.010264236,0.06382651,0.010246659,0.115387104,0.044004373,0.48496705,0.00015276055,0.2008914,0.0001527321,0.00015272108,0.14212595,0.012013181,0.00015274715
2020-08-19,-0.00440441562579291,-0.004302013985447957,45884.0,689.0,0.0,0.1,7010637.0,-0.4,0.1428571428571428,0.1904761904761904,0.380952380952381,1.0,0.1875,1970.3,0.8446,0.4314216,0.012178728,0.46901095,0.07527774,0.012110951,0.0002461239,0.00024613857,0.055466734,0.070551045,0.059833758,0.2982048,0.0027590643,0.50399065,0.00024612795,0.008455526
2020-08-20,0.0031586589033587597,0.002872465326608724,45131.0,1100.0,0.0,0.1,7010637.0,-0.37,0.1,0.4333333333333333,0.5333333333333333,0.9333333333333332,0.2431506849315068,1946.5,0.843,0.67624265,0.073084176,0.22900672,0.010566272,0.011100205,0.10592261,0.5142958,0.14915404,0.019648243,0.07947196,0.06972117,4.5582343e-05,0.032012418,4.5591627e-05,0.029682519
2020-08-21,0.0034411358997609325,0.0023969971531315154,47591.0,1092.0,0.0,0.1,7010637.0,-0.41,0.4285714285714285,0.6666666666666667,0.380952380952381,0.9047619047619048,0.2147887323943662,1947.0,0.8478,0.38530728,0.05025064,0.050180424,0.46402982,0.05023182,4.728979e-05,0.5746951,0.04349704,0.0136115085,0.12129906,0.015824005,4.727865e-05,0.030583147,0.03680408,0.1635914
2020-08-24,0.01004368354743384,0.009580078796234773,33923.0,423.0,0.0,0.1,7010637.0,-0.43,0.2222222222222222,0.1481481481481481,0.5555555555555556,0.9629629629629628,0.0744680851063829,1939.2,0.8483,0.6401426,0.009972476,0.0098983655,0.33016276,0.0098238215,0.0053223073,0.21165851,0.00036845845,0.00036843243,0.037520573,0.00036839244,0.00036837082,0.43030465,0.12983748,0.18388285
2020-08-25,0.0035963255694666974,0.0034450167545156036,42674.0,1226.0,0.0,0.1,7010637.0,-0.42,0.04,0.36,0.4399999999999999,1.0,0.1626297577854671,1923.1,0.8449,0.38127556,0.5866799,0.010694708,0.010770352,0.010579491,0.10106026,0.00018073292,0.060305104,0.0001807111,0.05252464,0.00018071718,0.00018069158,0.6177561,0.16745028,0.00018071647
2020-08-26,0.010195666188487733,0.009274429082246929,42075.0,1157.0,0.0,0.1,6990418.0,-0.42,0.25,0.375,0.4583333333333333,0.9583333333333334,0.1626297577854671,1952.5,0.8452,0.9462916,0.013477107,0.013432531,0.013408637,0.013390061,0.40572417,0.53639364,0.00014917721,0.00014917669,0.00014917967,0.00014916496,0.00014914025,0.026403723,0.030583367,0.00014920202
2020-08-27,0.0016730243508407275,0.0021506348242405246,50518.0,1099.0,0.0,0.1,6990418.0,-0.35,0.1304347826086956,0.1739130434782609,0.6521739130434783,0.826086956521739,0.1862068965517241,1932.6,0.8459,0.5980929,0.24962549,0.051167667,0.09238206,0.0087318905,7.318132e-05,0.04769895,0.027627265,0.0067829466,0.5673292,7.318553e-05,7.316492e-05,0.26442802,0.067779094,0.018134939
2020-08-28,0.00673257665982696,0.006785863667162407,46471.0,928.0,0.0,0.1,6990418.0,-0.37,0.1785714285714286,0.1785714285714285,0.2142857142857143,0.9642857142857144,0.2195121951219512,1974.9,0.8399,0.951888,0.012342822,0.012132767,0.011815821,0.011820572,4.5392415e-05,0.48117918,0.0062055592,0.1509934,0.04879824,0.022219015,4.5383284e-05,0.1624073,0.012398984,0.115707524
2020-08-31,-0.002194976639177275,-0.001647237992855729,33363.0,485.0,0.0,0.1,6990418.0,-0.44,0.1333333333333333,0.3999999999999999,0.2666666666666666,1.0,0.2206896551724138,1978.6,0.8378,0.9616664,0.009667756,0.009549914,0.009578178,0.00953768,0.13031134,0.14377005,5.0290608e-05,5.028671e-05,0.0054710396,0.44675377,5.027987e-05,0.26783156,0.005661122,5.0288647e-05
2020-09-01,0.007525047781482253,0.007815978885948994,41978.0,1062.0,0.0,0.09,6990418.0,-0.47,0.1666666666666666,0.0833333333333333,0.2916666666666667,0.75,0.0861618798955613,1978.9,0.8395,0.6885345,0.27739197,0.011231733,0.01169236,0.0111494465,9.4765106e-05,0.0001112023,9.47682e-05,0.7389496,9.4765746e-05,0.08111024,9.474697e-05,0.122452766,0.05690239,9.476463e-05
2020-09-02,0.015365857116527031,0.013740289797327783,39961.0,1059.0,0.0,0.09,7017492.0,-0.48,0.1785714285714285,0.3214285714285714,0.3928571428571428,0.8571428571428572,0.1972318339100346,1944.7,0.8435,0.0089346245,0.12549688,0.008715123,0.8481364,0.008716915,9.719227e-05,0.15569675,0.0051630535,9.7199096e-05,0.005386176,9.719792e-05,9.717771e-05,0.8331709,9.718932e-05,9.7202814e-05
2020-09-03,-0.0351258363959295,-0.0355694058206978,45141.0,1017.0,0.0,0.09,7017492.0,-0.47,0.0588235294117646,0.5882352941176471,0.2941176470588235,0.8823529411764706,0.1782945736434108,1937.8,0.8438,0.5159554,0.248303,0.20462634,0.015591913,0.015523372,0.0465437,0.6405839,0.2409204,9.3197115e-05,0.050835118,9.319918e-05,9.318403e-05,0.0062564705,0.014337342,0.00024350658
2020-09-04,-0.008132999137496863,-0.00825739978564631,48336.0,963.0,0.0,0.09,7017492.0,-0.41,0.0,0.2272727272727272,0.3636363636363636,0.8181818181818181,0.2077464788732394,1934.3,0.8446,0.8476078,0.010246963,0.06819124,0.01008891,0.063865125,0.037984762,0.66793716,0.04317451,0.07264007,0.010883794,0.0032839205,5.8407728e-05,0.020855848,0.14312309,5.8418413e-05
2020-09-08,-0.02775637883138405,-0.028680817825283127,26747.0,465.0,0.0,0.09,7017492.0,-0.42,0.0,0.2499999999999999,0.5,0.7916666666666666,0.0984455958549223,1943.2,0.8493,0.8849268,0.02880715,0.029022604,0.028654825,0.028588654,0.084299915,0.51168317,0.10780773,0.030652782,0.038400885,0.026325926,4.5628854e-05,0.12764199,0.053066544,0.020075388
2020-09-09,0.02014502497118706,0.020071164031793515,33638.0,1102.0,0.0,0.09,7010614.0,-0.42,-0.0384615384615384,0.1923076923076923,0.4230769230769231,0.6923076923076923,0.1994680851063829,1954.9,0.8472,0.7202357,0.011272803,0.011168048,0.24618456,0.011138953,0.00027874438,0.040150482,0.0002787325,0.0002787639,0.009896175,0.00027872704,0.00027868384,0.5827452,0.36553574,0.00027873076
2020-09-10,-0.017584790641843383,-0.01653559407251062,39448.0,906.0,0.0,0.09,7010614.0,-0.43,0.1379310344827586,0.1034482758620689,0.5517241379310345,1.0,0.0851063829787233,1964.3,0.8463,0.7115297,0.008478235,0.09589554,0.13537064,0.04872592,0.0002325178,0.18385403,0.00023251392,0.00023256098,0.0263445,0.00023252984,0.00023248151,0.76575756,0.022648731,0.00023253786
2020-09-11,0.000533063407592783,-0.00022852431015702322,44623.0,1148.0,0.0,0.09,7010614.0,-0.41,0.2692307692307693,0.2692307692307692,0.6153846153846154,0.7692307692307692,0.1328671328671328,1947.9,0.8441,0.72558534,0.24251774,0.0106474925,0.010625694,0.01062377,0.00018182416,0.00018182752,0.11844578,0.00018183017,0.007365388,0.31041104,0.00018178886,0.00018182937,0.00018182966,0.56268686
2020-09-14,0.012741808516688317,0.015425382129320136,32565.0,419.0,0.0,0.09,7010614.0,-0.4,0.25,0.0,0.4499999999999999,0.8999999999999999,0.175438596491228,1963.7,0.843,0.7672258,0.10882721,0.01056889,0.10282132,0.010556763,0.00015430708,0.023047552,0.027674792,0.027657568,0.8542659,0.06658245,0.00015444074,0.00015429893,0.00015431156,0.00015429921
2020-09-15,0.005219385613883641,0.005600918053939201,37178.0,1198.0,0.0,0.09,7010614.0,-0.41,-0.1578947368421052,0.2631578947368421,0.3157894736842105,0.894736842105263,0.1557093425605536,1966.2,0.8441,0.49725905,0.01209466,0.011833285,0.46699625,0.011816722,0.00031545985,0.31017372,0.00031545764,0.00031549245,0.6873026,0.00031546687,0.0003154278,0.00031548072,0.00031545697,0.00031546815
2020-09-16,-0.00461895801481831,-0.003404488547856597,38292.0,937.0,0.0,0.09,7064475.0,-0.4,0.1739130434782609,0.5217391304347827,0.608695652173913,1.0,0.1885813148788927,1970.5,0.8463,0.6080195,0.0141828805,0.014072024,0.3497049,0.014020772,0.0003448351,0.1851557,0.00034483266,0.09854189,0.29925385,0.00034486406,0.00034481267,0.3452008,0.0701235,0.00034485894
2020-09-17,-0.008412371621242292,-0.008552453717988755,45318.0,855.0,0.0,0.09,7064475.0,-0.4,0.1481481481481481,0.3333333333333333,0.7037037037037037,0.8888888888888888,0.134297520661157,1949.9,0.8439,0.5982522,0.100175865,0.100176156,0.10121958,0.100176245,0.017261995,0.48301768,0.14852455,0.030690499,0.15242517,0.13814776,4.5765533e-05,0.027664851,0.0021759386,4.5753924e-05
2020-09-18,-0.011182570203842234,-0.009811835687370115,50186.0,956.0,0.0,0.09,7064475.0,-0.39,0.1111111111111111,0.6296296296296297,0.5925925925925926,1.0,0.2321899736147757,1962.1,0.8445,0.6706241,0.009572529,0.20177661,0.10858141,0.009445358,0.000111579546,0.21381055,0.016984276,0.00011157966,0.018487375,0.7230057,0.00011155676,0.027154207,0.00011158348,0.00011158331
2020-09-21,-0.011571124305988563,-0.012166669664230623,32044.0,406.0,0.0,0.09,7064475.0,-0.38,0.16,0.2,0.48,0.96,0.1773049645390071,1910.6,0.8494,0.13616247,0.23855878,0.4038324,0.19611326,0.025333034,0.041119687,0.26364687,0.00021605646,0.00021603199,0.11430844,0.5796288,0.00021600342,0.00021605402,0.00021603069,0.00021604553
2020-09-22,0.010517942372282195,0.009880377676787481,38272.0,1026.0,0.0,0.09,7064475.0,-0.38,0.3333333333333333,0.1904761904761904,0.7142857142857143,0.9047619047619048,0.1197183098591549,1907.6,0.8541,0.65545374,0.2448193,0.012151412,0.07548036,0.012095196,0.0001841684,0.041859798,0.00018417535,0.20349465,0.07321669,0.1888886,0.00018414368,0.14697015,0.34483343,0.00018420308
2020-09-23,-0.02372141140135786,-0.024500802575808642,41119.0,1047.0,0.0,0.09,7093161.0,-0.38,0.0999999999999999,0.1333333333333333,0.3999999999999999,0.8666666666666667,0.1623036649214659,1868.4,0.8575,0.035103366,0.8641381,0.033563696,0.033581488,0.03361327,0.000220817,0.11461747,0.030129805,0.02797017,0.0540445,0.032214366,0.00022075631,0.5159849,0.22437647,0.00022079854
2020-09-24,0.0029874077827070403,0.002076602830469674,48881.0,895.0,0.0,0.09,7093161.0,-0.4,0.074074074074074,0.1481481481481481,0.5555555555555556,0.7407407407407407,0.215547703180212,1876.9,0.8569,0.4096998,0.25091717,0.009442577,0.22923763,0.10070286,0.10213801,0.5758119,0.044653516,0.05878673,0.0343042,0.020370603,4.7101632e-05,0.15737699,4.709177e-05,0.006463827
2020-09-25,0.015976763311659276,0.0168474864373832,47137.0,909.0,0.0,0.09,7093161.0,-0.41,0.0454545454545454,0.5909090909090909,0.2727272727272727,1.0,0.1590106007067138,1866.3,0.8597,0.83969706,0.04014972,0.040013243,0.040126696,0.040013254,0.00014593512,0.016008278,0.018524762,0.0001459409,0.87388945,0.00014592952,0.00014589886,0.067074224,0.00014593128,0.023773639
2020-09-28,0.016110548559024475,0.016966488946850287,37740.0,334.0,0.0,0.09,7093161.0,-0.42,0.0625,0.4375,0.5625,0.6875,0.0526315789473684,1882.3,0.8571,0.20698848,0.7456263,0.015846318,0.015760912,0.01577798,0.13574629,0.060081467,0.49529198,0.0001664805,0.069232106,0.00016647829,0.00016645106,0.10660823,0.13237403,0.00016647563
2020-09-29,-0.0048126268051080405,-0.004614323055242052,42034.0,895.0,0.0,0.09,7093161.0,-0.44,0.4,0.28,0.4399999999999999,0.88,0.1333333333333333,1903.2,0.8515,0.73682994,0.028817426,0.0287911,0.17677034,0.028791236,0.3658108,0.32905614,0.0013469227,0.00018044803,0.1717598,0.09293012,0.00018042745,0.00018043548,0.03837444,0.00018043272
2020-09-30,0.00825370937229242,0.007678212967896654,38633.0,907.0,0.0,0.09,7056129.0,-0.4,-0.0606060606060606,0.2727272727272727,0.5757575757575757,0.696969696969697,0.1916376306620209,1895.5,0.8531,0.7656495,0.009226101,0.2068549,0.009133931,0.009135576,0.027923536,0.0518135,0.00017326999,0.00017327367,0.12715133,0.70547634,0.00017323671,0.0728306,0.00017326206,0.014111699
2020-10-01,0.0052928932500743925,0.007640403453878635,46246.0,897.0,0.0,0.09,7056129.0,-0.41,-0.0869565217391304,0.3478260869565217,0.3043478260869565,0.7391304347826086,0.2867132867132868,1916.3,0.8513,0.8157132,0.010068517,0.010043025,0.15412948,0.010045752,0.00020085543,0.75482625,0.00020085531,0.24356681,0.00020089102,0.00020087253,0.0002008434,0.00020087662,0.00020087215,0.00020085255
2020-10-02,-0.009571699006152427,-0.008229891960429114,53445.0,835.0,0.0,0.09,7056129.0,-0.41,0.2162162162162162,0.3783783783783784,0.5945945945945945,0.945945945945946,0.2395833333333333,1907.6,0.8534,0.020237649,0.71129245,0.020194938,0.22813249,0.020142464,0.056137703,0.6486935,0.12948725,0.04761686,0.056326892,4.7278714e-05,4.7273148e-05,0.023200616,0.026416546,0.012026146
2020-10-05,0.017975534875942247,0.018805894397871736,37358.0,470.0,0.0,0.09,7056129.0,-0.35,-0.074074074074074,0.2962962962962963,0.4074074074074074,0.7407407407407407,0.2178571428571428,1920.1,0.8484,0.9287826,0.007790612,0.007755663,0.0479332,0.0077379798,7.744919e-05,0.19082434,0.055024326,0.000529526,0.027785534,0.6777605,7.743506e-05,7.745383e-05,0.047765985,7.745368e-05
2020-10-06,-0.013988024514247745,-0.012482202740312635,44546.0,696.0,0.0,0.09,7056129.0,-0.34,0.125,0.0833333333333333,0.3333333333333333,0.875,0.196551724137931,1908.8,0.8523,0.7104551,0.2652562,0.008014677,0.0082540475,0.008019946,0.00022568926,0.067898005,0.000225712,0.0002256967,0.10439476,0.00022568097,0.00022564895,0.82612747,0.00022569446,0.00022569639
2020-10-07,0.017405793004953957,0.017759403226531186,49138.0,905.0,0.0,0.09,7074649.0,-0.32,0.2222222222222222,0.074074074074074,0.3703703703703703,1.0,0.1789473684210526,1890.8,0.8499,0.4832854,0.08645415,0.4034243,0.013465797,0.013370396,0.00053777837,0.021333251,0.039086398,0.0005378323,0.3188709,0.016950276,0.0005376916,0.47728795,0.12432013,0.00053776184
2020-10-08,0.008007135650470136,0.008182092944223245,57891.0,977.0,0.0,0.09,7074649.0,-0.37,0.125,0.2916666666666667,0.375,0.9166666666666669,0.3263888888888889,1895.1,0.8503,0.7529481,0.008117188,0.06664932,0.16419838,0.008086995,0.00015223061,0.21550833,0.00015222919,0.30341527,0.00015224873,0.20804362,0.00015219944,0.18429846,0.08797322,0.00015222206
2020-10-09,0.008790685934612436,0.008601958525019963,55080.0,967.0,0.0,0.09,7074649.0,-0.37,-0.037037037037037,0.3703703703703703,0.3703703703703703,0.9629629629629628,0.1666666666666666,1926.2,0.8452,0.022675946,0.780922,0.15128568,0.022333972,0.022782426,0.037533652,0.07406281,0.28160253,0.00018851801,0.49204794,0.00018850439,0.00018847556,0.11381056,0.00018850734,0.00018850648
2020-10-13,-0.006306907889152335,-0.005305580922324747,50124.0,772.0,0.0,0.09,7074649.0,-0.41,0.1212121212121211,0.1818181818181818,0.303030303030303,0.7575757575757576,-0.0128865979381443,1894.6,0.8513,0.79049474,0.10332592,0.09008609,0.008050706,0.00804252,0.096174546,0.23970138,0.07479491,0.00011981014,0.015611169,0.573119,0.00011978431,0.00011981261,0.00011979934,0.00011981081
2020-10-14,-0.006623138843883496,-0.006442896619748136,58442.0,989.0,0.0,0.09,7151426.0,-0.41,0.217391304347826,0.2608695652173913,0.3913043478260869,0.9130434782608696,0.1639344262295081,1907.3,0.8513,0.009131606,0.053343233,0.8712125,0.05712131,0.009191316,0.049475953,0.67035735,0.13770725,7.258765e-05,7.258607e-05,7.25933e-05,7.2571645e-05,0.055931192,0.086165294,7.259103e-05
2020-10-15,-0.0015278028589691564,-0.0005807298257140372,63537.0,828.0,0.0,0.09,7151426.0,-0.41,-0.0588235294117646,0.1764705882352941,0.0588235294117646,0.7647058823529411,0.0623376623376623,1908.9,0.8541,0.12880374,0.6557487,0.015544536,0.0155452285,0.18435773,0.00029272845,0.00029274746,0.00029273436,0.00029270805,0.9973655,0.0002927442,0.00029269527,0.00029273969,0.00029271992,0.0002927277
2020-10-16,0.00013492797142966231,-0.0005424971470686069,70175.0,926.0,0.0,0.09,7151426.0,-0.41,0.1764705882352941,0.088235294117647,0.411764705882353,0.9411764705882352,0.125,1906.4,0.8533,0.41467622,0.5417881,0.0144933015,0.01469055,0.014351797,0.00011859081,0.00011858618,0.26391426,0.000118582204,0.4379679,0.29728776,0.00011856636,0.00011859268,0.00011858455,0.00011858754
2020-10-19,-0.01632982280893616,-0.015302193146563923,67884.0,479.0,0.0,0.09,7151426.0,-0.38,-0.0689655172413793,0.1724137931034483,0.1724137931034483,1.0,0.1137931034482758,1911.7,0.8496,0.64983857,0.073988825,0.008853021,0.25858223,0.00873733,5.0846458e-05,0.42188397,0.00097393163,0.05121954,0.15417291,5.0845636e-05,0.00051778334,0.13448265,0.07573571,0.16091183
2020-10-20,0.004727276971741336,0.00373277807407515,61740.0,933.0,0.0,0.09,7151426.0,-0.35,-0.0454545454545454,0.2272727272727272,0.2727272727272727,0.8636363636363636,0.0240549828178694,1915.4,0.8458,0.93235475,0.017305985,0.016779937,0.016787823,0.016771492,0.00034184149,0.22598931,0.06865429,0.21792978,0.059020605,0.019997898,0.00034185467,0.4070407,0.00034183354,0.0003418541
2020-10-21,-0.0021956829851994546,-0.0032987379406073398,60706.0,1157.0,0.0,0.09,7177265.0,-0.34,0.0454545454545454,0.1818181818181818,0.3636363636363636,0.9090909090909092,0.1576923076923077,1929.5,0.8431,0.70558023,0.26428336,0.010066735,0.010032734,0.01003688,0.015343724,0.68690133,0.10176521,0.03587819,0.10010296,0.0032089318,4.6156554e-05,0.046739224,0.009052185,0.00096210174
2020-10-22,0.005218945382994282,0.006343104467765336,79621.0,838.0,0.0,0.09,7177265.0,-0.32,0.1904761904761904,0.3333333333333333,0.6190476190476191,0.9047619047619048,0.2010443864229765,1904.6,0.846,0.94979954,0.012562096,0.012556054,0.012548711,0.0125335865,0.12963957,0.45530728,0.13403808,0.07004917,0.103347234,0.0604004,4.757873e-05,0.031083824,0.016039344,4.7589885e-05
2020-10-23,0.0034457896215133363,0.003870729701094624,81662.0,945.0,0.0,0.09,7177265.0,-0.34,-0.037037037037037,0.2962962962962963,0.4074074074074074,0.9259259259259258,0.1230366492146596,1905.2,0.843,0.012566091,0.012548594,0.012592585,0.012538253,0.9497545,0.00017975336,0.06113741,0.0001797532,0.011085991,0.06454469,0.00017975701,0.00017973145,0.7711775,0.09115571,0.00017977197
2020-10-26,-0.01858953826264867,-0.01881875581307133,64564.0,514.0,0.0,0.09,7177265.0,-0.36,0.12,0.3999999999999999,0.36,0.8400000000000001,0.0921985815602837,1905.7,0.8468,0.9101887,0.010119198,0.059619,0.010045788,0.01002732,0.748099,0.045072563,0.14364772,0.00021968571,0.00021972715,0.00021969575,0.00021963468,0.04708514,0.00021969267,0.014997152
2020-10-27,-0.0030256074002416853,-0.0034079668527970245,77224.0,1007.0,0.0,0.09,7177265.0,-0.38,0.3333333333333333,0.5,0.2916666666666666,0.9166666666666669,0.0035087719298245,1911.9,0.8477,0.3469825,0.07282243,0.07283053,0.07283267,0.4345319,0.00021179012,0.00021181276,0.00021179474,0.02796771,0.01771085,0.0002117862,0.00021175148,0.9528389,0.0002118043,0.00021180135
2020-10-28,-0.03528790685054315,-0.033937293924741846,86476.0,1010.0,0.0,0.09,7146306.0,-0.38,-0.0526315789473684,0.2631578947368421,0.5263157894736842,0.7894736842105263,0.132404181184669,1879.2,0.8513,0.5383022,0.4354471,0.0087436605,0.008767863,0.008739256,0.00015516308,0.66934484,0.04118651,0.0065523703,0.00015517372,0.0001551563,0.00015514018,0.28198525,0.00015517892,0.00015516688
2020-10-29,0.011947307117329992,0.011404837678649452,91293.0,988.0,0.0,0.09,7146306.0,-0.34,-0.0399999999999999,0.32,0.3999999999999999,0.88,0.108843537414966,1868.0,0.8566,0.8334385,0.019029677,0.018439911,0.018439937,0.11065192,0.00014537091,0.18656176,0.006751678,0.00014535617,0.6044592,0.00014536866,0.00014534648,0.20135514,0.00014537806,0.00014537806
