date,sp_close_pr,dj_close_pr,new_cases,new_deaths,people_vaccinated_per_hundred,funds_er,walcl,lr_treasury_r,headline_nsr,abstract_nsr,lead_parag_nsr,body_nsr,tweet_nsr,gold_pr,usd_eur
2020-11-17,3609.53,37196.86,164646.0,1702.0,0.0,0.09,7175417.0,-0.34,0.1212121212121212,0.2727272727272727,0.5454545454545454,0.8787878787878789,0.2372013651877133,1885.1,0.843
2020-11-18,3567.79,36817.21,171969.0,1918.0,0.0,0.09,7243080.0,-0.33,-0.04,0.3999999999999999,0.24,0.92,0.3270223752151463,1873.9,0.8435
2020-11-19,3581.87,37018.95,192303.0,2029.0,0.0,0.09,7243080.0,-0.36,0.12,0.36,0.4,0.8400000000000001,0.2617021276595744,1861.5,0.8422
2020-11-20,3557.54,36819.46,201667.0,1935.0,0.0,0.09,7243080.0,-0.4,0.1153846153846153,0.0,0.3076923076923076,0.7692307692307692,0.2360248447204969,1872.4,0.8435
2020-11-23,3577.59,37108.09,181511.0,1065.0,0.0,0.09,7243080.0,-0.38,0.32,0.1599999999999999,0.36,1.0,0.3438818565400844,1844.1,0.8446
2020-11-24,3635.41,37689.39,173562.0,2132.0,0.0,0.09,7243080.0,-0.37,0.0416666666666666,-0.1666666666666666,0.4166666666666666,1.0,0.2233820459290187,1810.9,0.8409
2020-11-25,3629.65,37664.73,180214.0,2236.0,0.0,0.09,7216480.0,-0.38,-0.125,-0.03125,0.34375,1.0,0.2849872773536895,1811.2,0.8393
2020-11-27,3638.35,37799.36,214637.0,1544.0,0.0,0.09,7216480.0,-0.42,-0.1,0.4,0.4,0.85,0.2147887323943662,1788.1,0.8359
2020-11-30,3621.63,37581.62,154918.0,1309.0,0.0,0.09,7216480.0,-0.44,0.1935483870967742,0.1290322580645161,0.5483870967741935,1.0,0.1906779661016949,1780.9,0.8385
2020-12-01,3662.45,37967.7,197116.0,2547.0,0.0,0.09,7216480.0,-0.39,0.074074074074074,0.4814814814814815,0.4074074074074074,0.9259259259259258,0.2203742203742204,1818.9,0.8285
2020-12-02,3669.01,38009.72,196165.0,2810.0,0.0,0.09,7222414.0,-0.39,0.2592592592592592,0.2962962962962963,0.4074074074074074,0.8148148148148148,0.3041958041958041,1830.2,0.8253
2020-12-03,3666.72,38058.13,220231.0,2947.0,0.0,0.09,7222414.0,-0.42,0.1875,0.375,0.75,0.8125,0.2718954248366013,1841.1,0.8231
2020-12-04,3699.12,38454.3,235375.0,2608.0,0.0,0.09,7222414.0,-0.38,0.1851851851851851,0.4814814814814814,0.4814814814814815,0.8518518518518519,0.226928895612708,1840.0,0.825
2020-12-07,3691.96,38419.62,195461.0,1558.0,0.0,0.09,7222414.0,-0.4,0.2777777777777778,0.2222222222222222,0.0,0.7777777777777777,0.3393177737881507,1866.0,0.8257
2020-12-08,3702.25,38576.35,227057.0,2573.0,0.0,0.09,7222414.0,-0.42,0.1666666666666666,0.3333333333333333,0.4047619047619048,0.9047619047619048,0.3592417061611375,1874.9,0.8261
2020-12-09,3672.82,38213.66,216015.0,3163.0,0.0,0.09,7242658.0,-0.42,0.2222222222222222,0.2962962962962963,0.4814814814814814,0.9259259259259258,0.2490066225165563,1838.5,0.8276
2020-12-10,3668.1,38271.49,236944.0,2977.0,0.0,0.09,7242658.0,-0.44,0.2142857142857142,0.1428571428571428,0.2499999999999999,0.8214285714285715,0.2343987823439878,1837.4,0.8236
2020-12-11,3663.46,38201.7,238910.0,3369.0,0.0,0.09,7242658.0,-0.44,-0.08,0.32,0.32,0.8400000000000001,0.1868512110726643,1843.6,0.8257
2020-12-14,3647.49,38085.78,209840.0,1645.0,0.01,0.09,7242658.0,-0.44,0.21875,0.25,0.375,0.96875,0.3375130616509926,1832.1,0.8236
2020-12-15,3694.62,38602.35,226316.0,2966.0,0.02,0.09,7242658.0,-0.45,0.1851851851851851,0.5925925925925926,0.6296296296296297,0.9259259259259258,0.2650462962962963,1855.3,0.8227
2020-12-16,3701.17,38650.25,234809.0,3722.0,0.07,0.09,7362592.0,-0.43,0.1333333333333333,0.0,0.3333333333333333,1.0,0.1749710312862109,1859.1,0.8196
2020-12-17,3722.48,38947.55,240252.0,3445.0,0.15,0.09,7362592.0,-0.44,0.1249999999999999,0.3333333333333332,0.2916666666666666,0.875,0.1616266944734098,1890.4,0.815
2020-12-18,3709.41,38854.83,247951.0,2930.0,0.27,0.09,7362592.0,-0.43,0.1612903225806451,0.3548387096774194,0.4193548387096774,0.935483870967742,0.2017543859649122,1888.9,0.8157
2020-12-21,3694.92,38741.41,196860.0,1792.0,0.47,0.09,7362592.0,-0.43,0.0869565217391304,0.6956521739130435,0.4347826086956522,1.0,0.3032145960034752,1882.8,0.8167
2020-12-22,3687.26,38750.1,205936.0,3292.0,0.6,0.09,7362592.0,-0.44,0.2121212121212121,0.4545454545454546,0.5454545454545454,0.9393939393939394,0.2444703143189755,1870.3,0.8223
2020-12-23,3690.01,38789.62,221440.0,3370.0,0.77,0.09,7404039.0,-0.43,0.1785714285714285,0.4285714285714285,0.0357142857142857,0.9285714285714286,0.2202111613876319,1878.1,0.8205
2020-12-24,3703.06,38887.44,212947.0,2914.0,0.83,0.09,7404039.0,-0.46,0.1111111111111111,0.3333333333333333,0.5925925925925926,0.9629629629629628,0.2676056338028169,1883.2,0.8206
2020-12-28,3735.36,39090.96,173302.0,1866.0,1.08,0.09,7404039.0,-0.46,0.0,0.4545454545454545,0.1363636363636363,1.0,0.1261398176291793,1880.4,0.8187
2020-12-29,3727.04,38935.62,205978.0,3611.0,1.29,0.09,7404039.0,-0.45,0.0,0.52,0.5599999999999999,1.0,0.225296442687747,1882.9,0.8163
2020-12-30,3732.04,39037.62,218293.0,3904.0,1.54,0.09,7363351.0,-0.45,0.32,0.4,0.56,0.92,0.2844990548204159,1893.4,0.813
2020-12-31,3756.07,39219.62,315084.0,3311.0,1.66,0.09,7363351.0,-0.48,0.1851851851851851,0.2962962962962963,0.3333333333333333,0.9259259259259258,0.2029816513761467,1895.1,0.8186
2021-01-04,3700.65,38646.4,185516.0,1973.0,1.99,0.09,7363351.0,-0.5,0.28,0.0,0.36,0.64,0.286697247706422,1946.6,0.8162
2021-01-05,3726.86,38970.56,232864.0,3594.0,2.21,0.09,7363351.0,-0.47,-0.0625,0.3125,0.40625,1.0,0.1672433679354094,1954.4,0.8131
2021-01-06,3748.14,39299.82,259760.0,3910.0,2.46,0.09,7334809.0,-0.41,0.0,0.1304347826086956,0.3043478260869565,0.9130434782608696,0.1764018691588784,1908.6,0.8112
2021-01-07,3803.79,39938.7,286254.0,4013.0,2.72,0.09,7334809.0,-0.39,-0.0344827586206896,0.3103448275862069,0.2068965517241379,0.8620689655172414,0.2269503546099291,1913.6,0.815
2021-01-08,3824.68,40122.82,304077.0,4178.0,2.98,0.09,7334809.0,-0.33,0.064516129032258,0.1612903225806451,0.1935483870967742,0.9032258064516128,0.2850746268656716,1835.4,0.8183
2021-01-11,3799.61,39907.45,203969.0,1834.0,3.36,0.09,7334809.0,-0.32,0.05,0.35,0.35,0.8999999999999999,0.3112582781456954,1850.8,0.823
2021-01-12,3801.19,40030.23,221814.0,4368.0,3.64,0.09,7334809.0,-0.34,0.125,0.3125,0.5625,0.6875,0.2897196261682243,1844.2,0.8191
2021-01-13,3809.84,40067.51,229344.0,4012.0,3.95,0.09,7333968.0,-0.39,0.3,0.0666666666666666,0.3,0.8333333333333334,0.2356770833333333,1854.9,0.8224
2021-01-14,3795.54,40017.75,235581.0,3776.0,4.29,0.09,7333968.0,-0.36,0.1034482758620689,0.0,0.3793103448275862,1.0,0.2575163398692811,1851.4,0.8226
2021-01-15,3768.25,39697.42,244997.0,3808.0,4.63,0.09,7333968.0,-0.38,0.1176470588235294,0.2647058823529412,0.2352941176470588,1.0,0.2604602510460251,1829.9,0.8278
2021-01-19,3798.91,40039.29,156901.0,2389.0,5.36,0.09,7333968.0,-0.4,0.1212121212121212,0.3636363636363636,0.6060606060606061,0.9696969696969696,0.1844155844155844,1840.2,0.8244
2021-01-20,3851.85,40551.83,187397.0,4431.0,5.71,0.09,7414942.0,-0.42,0.1428571428571428,0.2571428571428571,0.6000000000000001,0.9714285714285714,0.231578947368421,1870.2,0.826
2021-01-21,3853.07,40517.07,192561.0,4118.0,6.11,0.09,7414942.0,-0.43,0.1785714285714285,0.2857142857142857,0.5714285714285714,1.0,0.2749706227967098,1869.3,0.8219
2021-01-22,3841.47,40458.32,191775.0,3776.0,6.53,0.09,7414942.0,-0.43,0.2121212121212121,0.4545454545454545,0.3939393939393939,1.0,0.2598425196850393,1859.9,0.8215
2021-01-25,3855.36,40565.56,129602.0,1763.0,7.11,0.09,7414942.0,-0.45,0.1282051282051282,0.2051282051282051,0.5128205128205128,0.8974358974358974,0.30859375,1859.0,0.8236
2021-01-26,3849.62,40435.26,151010.0,3971.0,7.42,0.09,7414942.0,-0.43,0.2058823529411765,0.2352941176470588,0.2647058823529411,0.8823529411764706,0.2543757292882147,1854.8,0.8223
2021-01-27,3750.77,39395.33,155456.0,4112.0,7.8,0.09,7404926.0,-0.43,0.0769230769230769,0.2692307692307693,0.1538461538461538,0.8461538461538463,0.2114882506527415,1848.9,0.8257
2021-01-28,3787.38,39790.95,166765.0,3827.0,8.21,0.09,7404926.0,-0.46,0.064516129032258,0.3225806451612903,0.0967741935483871,0.9032258064516128,0.2519582245430809,1841.2,0.8249
2021-01-29,3714.24,39056.49,163738.0,3577.0,8.63,0.09,7404926.0,-0.42,0.1290322580645161,0.3225806451612903,0.5483870967741935,1.0,0.2906976744186046,1850.3,0.8239
2021-02-01,3773.86,39729.11,125321.0,1768.0,9.18,0.08,7404926.0,-0.42,-0.0384615384615384,0.2307692307692307,0.1538461538461538,0.9230769230769232,0.2630208333333333,1863.9,0.8292
2021-02-02,3826.31,40309.71,117030.0,3523.0,9.47,0.08,7404926.0,-0.42,0.1935483870967742,0.4193548387096775,0.2580645161290322,0.8709677419354838,0.2441860465116279,1833.4,0.8303
2021-02-03,3830.17,40361.37,124370.0,3886.0,9.85,0.08,7410598.0,-0.41,0.1481481481481481,0.1111111111111111,0.2592592592592592,0.8518518518518519,0.25948406676783,1835.1,0.8309
2021-02-04,3871.74,40846.25,125034.0,3901.0,10.27,0.08,7410598.0,-0.39,0.2857142857142857,-0.0476190476190476,0.1904761904761904,0.8571428571428572,0.2321699544764795,1791.2,0.8359
2021-02-05,3886.83,41074.0,131110.0,3672.0,10.68,0.08,7410598.0,-0.36,0.282051282051282,0.1794871794871794,0.4358974358974359,0.8974358974358974,0.2897033158813263,1813.0,0.8299
2021-02-08,3915.59,41459.82,82801.0,1441.0,11.27,0.08,7410598.0,-0.37,0.12,0.0799999999999999,0.24,0.8400000000000001,0.1869300911854103,1834.2,0.8298
2021-02-09,3911.23,41459.99,95379.0,3035.0,11.59,0.08,7410598.0,-0.38,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.8571428571428572,0.2626086956521739,1837.5,0.825
2021-02-10,3909.88,41441.66,95281.0,3394.0,11.96,0.08,7442225.0,-0.4,-0.0357142857142857,0.4285714285714285,0.0,0.8571428571428572,0.1519434628975264,1842.7,0.8251
2021-02-11,3916.38,41536.07,106775.0,3165.0,12.34,0.08,7442225.0,-0.36,-0.064516129032258,0.5161290322580645,0.4193548387096774,0.8064516129032258,0.1709844559585492,1826.8,0.8242
2021-02-12,3934.83,41733.23,100583.0,2842.0,12.76,0.08,7442225.0,-0.33,0.1333333333333333,0.2666666666666666,0.2333333333333333,0.7666666666666667,0.2586989409984871,1823.2,0.8251
2021-02-16,3932.59,41672.04,59224.0,1632.0,13.55,0.08,7442225.0,-0.27,-0.1428571428571428,0.3214285714285714,0.1071428571428571,0.7857142857142857,0.1841317365269461,1799.0,0.8261
2021-02-17,3931.33,41591.17,68846.0,2422.0,13.83,0.08,7557402.0,-0.27,0.0,0.1333333333333333,0.3333333333333333,0.8666666666666667,0.254927726675427,1772.8,0.8304
2021-02-18,3913.97,41346.77,72579.0,2581.0,14.08,0.08,7557402.0,-0.22,0.0,0.3333333333333333,0.5185185185185185,0.8888888888888888,0.2653778558875219,1775.0,0.8256
2021-02-19,3906.71,41413.61,75152.0,2523.0,14.33,0.08,7557402.0,-0.15,0.2285714285714286,0.1714285714285714,0.5142857142857142,0.9428571428571428,0.3362369337979094,1777.4,0.8252
2021-02-22,3876.5,41018.7,55484.0,1195.0,14.77,0.08,7557402.0,-0.12,0.032258064516129,0.2258064516129032,0.1612903225806451,0.8709677419354838,0.258160237388724,1808.4,0.8225
2021-02-23,3881.37,41011.26,73861.0,2268.0,15.03,0.08,7557402.0,-0.1,0.0416666666666666,0.1666666666666666,0.4166666666666666,0.8333333333333333,0.2300751879699248,1805.9,0.8229
2021-02-24,3925.43,41490.07,75023.0,3231.0,15.41,0.08,7590111.0,-0.08,0.2916666666666666,0.375,0.75,1.0,0.3111395646606913,1797.9,0.8217
2021-02-25,3829.34,40383.44,77277.0,2420.0,15.87,0.08,7590111.0,0.05,0.1153846153846153,0.2692307692307692,0.2307692307692307,1.0,0.3318385650224215,1775.4,0.8213
2021-02-26,3811.15,40254.06,75419.0,2139.0,16.37,0.08,7590111.0,-0.09,0.0,0.2,0.3,0.9333333333333332,0.3055555555555555,1728.8,0.8282
2021-03-01,3901.82,41265.84,50444.0,1307.0,17.24,0.07,7590111.0,-0.03,0.1153846153846153,0.2307692307692307,0.3846153846153846,1.0,0.3406466512702078,1723.0,0.83
2021-03-02,3870.29,40863.51,58417.0,1917.0,17.68,0.07,7590111.0,-0.07,0.2608695652173913,0.3478260869565217,0.6521739130434783,0.7391304347826086,0.2747701736465782,1733.6,0.8271
2021-03-03,3819.72,40266.55,67053.0,2532.0,18.21,0.07,7557524.0,-0.05,0.2307692307692307,0.1153846153846154,0.1923076923076922,0.9230769230769232,0.2546583850931677,1715.8,0.829
2021-03-04,3768.47,39614.97,68946.0,1925.0,18.8,0.07,7557524.0,0.0,0.0,0.3333333333333332,0.375,1.0,0.2693823915900131,1700.7,0.8352
2021-03-05,3841.94,40359.08,67880.0,1712.0,19.4,0.07,7557524.0,-0.02,0.1162790697674418,0.2790697674418605,0.2093023255813953,0.9069767441860466,0.3368146214099217,1698.5,0.8392
2021-03-08,3821.35,40139.84,44098.0,694.0,20.46,0.07,7557524.0,0.01,0.2307692307692307,0.576923076923077,0.5,1.0,0.2754946727549467,1678.0,0.8442
2021-03-09,3875.44,40785.52,55505.0,1776.0,21.0,0.07,7557524.0,-0.04,0.24,0.28,0.3999999999999999,0.92,0.2724550898203592,1716.9,0.8403
2021-03-10,3898.81,41060.42,57773.0,1540.0,21.63,0.07,7579901.0,-0.1,0.21875,0.46875,0.40625,1.0,0.3011734028683181,1721.8,0.8383
2021-03-11,3939.34,41603.79,61791.0,1553.0,22.31,0.07,7579901.0,-0.07,0.0344827586206896,0.1034482758620689,0.2758620689655172,0.7241379310344827,0.2551229508196721,1722.6,0.8344
2021-03-12,3943.34,41665.73,62604.0,1413.0,22.95,0.07,7579901.0,0.07,0.1481481481481481,0.2592592592592592,0.4814814814814814,0.9629629629629628,0.293569431500466,1719.8,0.8365
2021-03-15,3968.94,41966.28,51034.0,693.0,24.01,0.07,7579901.0,0.01,0.0,0.2777777777777778,0.4444444444444445,1.0,0.2353629976580796,1729.2,0.8382
2021-03-16,3962.71,41804.0,54065.0,1255.0,24.6,0.07,7579901.0,-0.01,0.2121212121212121,0.1818181818181818,0.4242424242424242,1.0,0.1703239289446186,1730.9,0.84
2021-03-17,3974.12,41945.87,59274.0,1189.0,25.24,0.07,7693506.0,0.02,0.1290322580645161,0.3548387096774193,0.2903225806451613,0.935483870967742,0.2004801920768307,1727.1,0.8346
2021-03-18,3915.46,41210.9,62389.0,1633.0,25.93,0.07,7693506.0,0.07,0.0454545454545454,0.1818181818181818,0.4545454545454545,0.7272727272727273,0.2802768166089965,1734.6,0.8391
2021-03-19,3913.1,41251.19,61634.0,1023.0,26.6,0.07,7693506.0,0.05,0.2258064516129032,0.3548387096774193,0.2903225806451612,0.8709677419354838,0.2363636363636364,1743.9,0.8401
2021-03-22,3940.59,41475.25,47427.0,548.0,27.71,0.07,7693506.0,-0.04,0.1071428571428571,0.0714285714285714,0.3928571428571428,0.9285714285714286,0.2814526588845655,1740.4,0.838
2021-03-23,3910.52,41011.38,52859.0,944.0,28.31,0.07,7693506.0,-0.07,0.1153846153846153,0.3076923076923076,0.3076923076923076,0.8461538461538463,0.2028608582574772,1727.5,0.8438
2021-03-24,3889.14,40657.23,87758.0,1458.0,28.98,0.07,7719622.0,-0.09,0.3214285714285714,0.25,0.1785714285714285,0.9285714285714286,0.2681347150259068,1735.5,0.8464
2021-03-25,3909.52,40934.15,67629.0,1347.0,29.66,0.07,7719622.0,-0.08,0.2222222222222222,0.2962962962962963,0.6666666666666667,0.9259259259259258,0.2464332036316472,1727.3,0.85
2021-03-26,3974.54,41604.09,76372.0,1153.0,30.29,0.07,7719622.0,-0.06,0.08,0.28,0.48,1.0,0.2750759878419453,1734.7,0.8478
2021-03-29,3971.09,41411.96,65872.0,625.0,31.39,0.07,7719622.0,-0.02,0.3,0.25,0.3,0.75,0.2534174553101998,1714.6,0.85
2021-03-30,3958.55,41386.65,61691.0,894.0,32.0,0.07,7719622.0,-0.03,0.0,0.0999999999999999,0.4666666666666666,0.7333333333333334,0.2425463336019339,1686.0,0.8534
2021-03-31,3972.89,41602.65,69532.0,1075.0,32.73,0.07,7688988.0,-0.01,0.0857142857142856,0.2857142857142857,0.4,0.8285714285714285,0.2299717247879359,1715.6,0.8524
2021-04-01,4019.87,42138.34,76859.0,1101.0,33.49,0.07,7688988.0,-0.04,0.0833333333333333,0.375,0.5,0.9166666666666669,0.2060988433228181,1728.4,0.849
2021-04-05,4077.91,42660.13,67090.0,458.0,35.17,0.07,7688988.0,-0.01,0.3055555555555556,0.2777777777777778,0.5,0.9444444444444444,0.2720664589823468,1728.8,0.8466
2021-04-06,4073.94,42660.32,62827.0,827.0,35.86,0.07,7688988.0,-0.02,0.1481481481481481,0.3703703703703703,0.4814814814814815,0.8518518518518519,0.2437768240343347,1743.0,0.8422
2021-04-07,4079.95,42633.1,75778.0,2600.0,36.63,0.07,7708882.0,0.0,-0.0384615384615384,0.1923076923076923,0.2692307692307692,0.9230769230769232,0.2808,1741.6,0.8423
2021-04-08,4097.17,42859.61,80065.0,1027.0,37.4,0.07,7708882.0,-0.02,0.12,-0.04,0.36,0.72,0.2029962546816479,1758.2,0.8391
2021-04-09,4128.8,43142.13,84753.0,907.0,38.14,0.07,7708882.0,0.02,0.1071428571428571,0.1071428571428571,0.4642857142857143,1.0,0.1809523809523809,1744.8,0.8402
2021-04-12,4127.99,43131.45,62184.0,443.0,39.4,0.07,7708882.0,0.01,0.16,0.0799999999999999,0.12,0.96,0.2254395036194415,1732.7,0.8396
2021-04-13,4141.59,43287.74,80841.0,879.0,39.93,0.07,7708882.0,-0.02,0.2592592592592592,0.2962962962962963,0.5555555555555556,0.8518518518518519,0.2846553002223869,1747.6,0.8369
2021-04-14,4124.66,43146.17,75605.0,933.0,40.45,0.07,7793104.0,-0.02,0.2424242424242424,0.3333333333333332,0.4848484848484848,0.696969696969697,0.2506482281763181,1736.3,0.8347
2021-04-15,4170.42,43609.98,73980.0,908.0,40.98,0.07,7793104.0,-0.11,0.0526315789473684,0.5789473684210527,0.5263157894736843,1.0,0.2655426765015806,1766.8,0.8357
2021-04-16,4185.47,43735.05,83473.0,865.0,41.47,0.07,7793104.0,-0.1,0.1764705882352941,0.1176470588235293,0.2058823529411765,0.8235294117647058,0.2325358851674641,1780.2,0.8346
2021-04-19,4163.26,43446.6,58550.0,487.0,42.31,0.07,7793104.0,-0.07,0.1764705882352941,0.1470588235294117,0.3235294117647059,0.7058823529411764,0.2440041710114702,1770.6,0.8307
2021-04-20,4134.94,43082.47,62440.0,846.0,42.71,0.07,7793104.0,-0.07,0.3478260869565217,0.2173913043478261,0.5652173913043479,1.0,0.2163009404388714,1778.4,0.8309
2021-04-21,4173.42,43550.95,64347.0,891.0,43.13,0.07,7820948.0,-0.1,0.1470588235294117,0.1764705882352941,0.1764705882352941,1.0,0.2142180094786729,1793.1,0.8309
2021-04-22,4134.98,43211.42,66718.0,939.0,43.55,0.07,7820948.0,-0.12,0.0,0.1428571428571428,0.1904761904761904,0.9047619047619048,0.2145557655954631,1782.0,0.8321
2021-04-23,4180.17,43736.0,62896.0,752.0,43.96,0.07,7820948.0,-0.12,0.2121212121212121,0.303030303030303,0.2727272727272727,1.0,0.2988898377455166,1777.8,0.8265
2021-04-26,4187.62,43893.23,42286.0,473.0,44.69,0.07,7820948.0,-0.14,-0.0909090909090909,0.2727272727272727,0.1818181818181818,0.7272727272727273,0.2721584984358707,1780.1,0.8273
2021-04-27,4186.72,43888.83,52284.0,675.0,45.02,0.07,7820948.0,-0.12,0.3,0.3999999999999999,0.3,1.0,0.2375586854460094,1778.8,0.827
2021-04-28,4183.18,43853.43,55187.0,1001.0,45.36,0.07,7780962.0,-0.13,0.24,0.08,0.24,0.8400000000000001,0.2459379615952732,1773.9,0.8247
2021-04-29,4211.47,44054.28,58826.0,885.0,45.7,0.07,7780962.0,-0.11,0.0,0.5428571428571428,0.3142857142857143,0.8285714285714285,0.2516181229773463,1768.3,0.825
2021-04-30,4181.17,43703.56,58102.0,804.0,46.03,0.07,7780962.0,-0.1,0.3333333333333333,0.3939393939393939,0.4242424242424242,0.8787878787878789,0.245839636913767,1767.7,0.832
2021-05-03,4192.66,43791.61,44621.0,474.0,46.53,0.06,7780962.0,-0.11,0.2580645161290322,0.2903225806451613,0.5483870967741936,0.7741935483870968,0.1678141135972461,1791.8,0.8289
2021-05-04,4164.66,43439.71,42896.0,912.0,46.78,0.06,7780962.0,-0.12,0.0869565217391304,0.3478260869565218,0.6086956521739131,1.0,0.2156862745098039,1776.0,0.8323
2021-05-05,4167.59,43417.56,46044.0,816.0,47.02,0.06,7810486.0,-0.18,0.2727272727272727,0.5151515151515151,0.1515151515151515,1.0,0.2804709141274238,1784.3,0.833
2021-05-06,4201.62,43663.41,46180.0,823.0,47.26,0.06,7810486.0,-0.16,0.25,0.125,0.3125,0.84375,0.2685664939550949,1815.7,0.8289
2021-05-07,4232.6,44028.67,48414.0,817.0,47.49,0.06,7810486.0,-0.16,0.1612903225806451,0.3548387096774194,0.3225806451612902,0.935483870967742,0.2692713833157338,1831.3,0.8222
2021-05-10,4188.43,43485.43,32377.0,389.0,47.85,0.06,7810486.0,-0.17,0.3157894736842105,0.2631578947368421,0.4736842105263157,0.894736842105263,0.1873226111636707,1837.6,0.8244
2021-05-11,4152.1,43168.89,35478.0,695.0,48.05,0.06,7810486.0,-0.14,0.1935483870967742,0.5483870967741935,0.4838709677419355,0.935483870967742,0.1929990539262062,1836.1,0.823
2021-05-12,4063.04,42165.09,36151.0,797.0,48.24,0.06,7830663.0,-0.1,0.0,0.1666666666666666,0.3666666666666666,0.8333333333333334,0.2123050259965337,1822.8,0.8283
2021-05-13,4112.5,42650.33,38737.0,790.0,48.52,0.06,7830663.0,-0.11,-0.032258064516129,0.2903225806451612,0.4838709677419355,0.9032258064516128,0.1939820742637644,1824.0,0.8278
2021-05-14,4173.85,43368.26,42217.0,627.0,48.85,0.06,7830663.0,-0.15,0.1935483870967742,0.2580645161290322,0.3870967741935484,1.0,0.2267303102625298,1838.1,0.8233
2021-05-17,4163.29,43263.65,25243.0,393.0,49.54,0.06,7830663.0,-0.16,0.2666666666666666,0.1666666666666666,0.4666666666666666,0.8333333333333334,0.2608695652173913,1867.6,0.8229
2021-05-18,4127.83,42937.02,28918.0,783.0,49.83,0.06,7830663.0,-0.14,0.2727272727272727,0.0,0.2272727272727272,1.0,0.2259887005649717,1868.0,0.8182
2021-05-19,4115.68,42791.6,29604.0,674.0,50.13,0.06,7922883.0,-0.1,0.0606060606060606,0.5151515151515151,0.2424242424242424,0.696969696969697,0.2079482439926062,1881.5,0.8213
2021-05-20,4159.12,43259.3,30219.0,686.0,50.41,0.06,7922883.0,-0.1,0.2580645161290322,0.2258064516129032,0.3870967741935484,0.935483870967742,0.2249742002063983,1883.9,0.8178
2021-05-21,4155.86,43239.07,28825.0,623.0,50.69,0.06,7922883.0,-0.1,0.2083333333333333,0.375,0.5,1.0,0.2525773195876288,1878.9,0.821
2021-05-24,4197.05,43657.79,21874.0,432.0,51.2,0.06,7922883.0,-0.14,0.0625,0.5,0.4375,0.96875,0.1934369602763385,1886.7,0.8186
2021-05-25,4188.13,43535.94,24592.0,646.0,51.41,0.06,7922883.0,-0.18,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.7368421052631579,0.1653481012658228,1900.5,0.8162
2021-05-26,4195.99,43709.19,24595.0,992.0,51.61,0.06,7903541.0,-0.16,0.1363636363636363,0.5,0.2727272727272727,0.9090909090909092,0.1806691449814126,1903.8,0.82
2021-05-27,4200.88,43806.89,26843.0,1356.0,51.79,0.06,7903541.0,-0.15,0.0967741935483871,0.2258064516129032,0.064516129032258,1.0,0.1962457337883959,1898.5,0.8201
2021-05-28,4204.11,43841.98,22244.0,531.0,51.97,0.06,7903541.0,-0.19,0.0526315789473684,0.4210526315789473,0.4473684210526316,0.9473684210526316,0.180018850141376,1905.3,0.82
2021-06-01,4202.04,43868.54,20854.0,632.0,52.33,0.08,7903541.0,-0.18,0.1111111111111111,0.2222222222222222,0.1481481481481481,0.8888888888888888,0.1781668383110195,1905.0,0.8186
2021-06-02,4208.12,43921.97,16714.0,562.0,52.48,0.08,7935703.0,-0.18,0.0,0.1538461538461538,0.2307692307692307,0.8846153846153847,0.1053984575835475,1909.9,0.8188
2021-06-03,4192.85,43712.97,18394.0,635.0,52.62,0.08,7935703.0,-0.15,0.25,0.375,0.1666666666666666,0.8333333333333333,0.238005644402634,1873.3,0.8246
2021-06-04,4229.89,44087.71,17865.0,521.0,52.77,0.08,7935703.0,-0.2,0.1785714285714285,0.1785714285714285,0.5,0.9285714285714286,0.199794026776519,1892.0,0.8218
2021-06-07,4226.52,44143.55,14072.0,316.0,53.04,0.08,7935703.0,-0.18,0.1363636363636363,0.1818181818181818,0.1363636363636363,0.9090909090909092,0.2337796086508753,1898.8,0.8204
2021-06-08,4227.26,44212.15,13040.0,320.0,53.17,0.08,7935703.0,-0.21,0.3846153846153846,0.1923076923076923,0.6153846153846154,0.9230769230769232,0.1956521739130434,1894.4,0.8215
2021-06-09,4219.55,44096.52,18565.0,485.0,53.28,0.08,7952327.0,-0.22,0.1764705882352941,0.2058823529411764,0.411764705882353,0.8235294117647058,0.1903292181069959,1895.5,0.8211
2021-06-10,4239.18,44276.56,14780.0,413.0,53.41,0.08,7952327.0,-0.27,0.2692307692307693,0.1538461538461538,0.4230769230769231,0.8076923076923077,0.1898864809081527,1896.4,0.8213
2021-06-11,4247.44,44419.97,25151.0,533.0,53.54,0.08,7952327.0,-0.25,-0.0277777777777777,0.5,0.3888888888888889,0.9444444444444444,0.1701388888888888,1879.6,0.8258
2021-06-14,4255.15,44470.6,11785.0,184.0,53.75,0.08,7952327.0,-0.26,0.0294117647058823,0.3529411764705882,0.411764705882353,0.8823529411764706,0.2349081364829396,1865.9,0.825
2021-06-15,4246.59,44348.29,10729.0,330.0,53.86,0.08,7952327.0,-0.26,0.0399999999999999,0.32,0.2,0.92,0.2728442728442729,1856.4,0.8246
2021-06-16,4223.7,44133.71,11906.0,386.0,53.97,0.08,8064257.0,-0.21,0.1515151515151515,0.1212121212121212,0.3333333333333333,0.8181818181818181,0.1625487646293888,1861.4,0.8336
2021-06-17,4221.86,44097.07,11763.0,324.0,54.08,0.08,8064257.0,-0.24,-0.0454545454545454,0.1818181818181818,0.3181818181818182,0.6363636363636364,0.1602067183462532,1774.8,0.8399
